customer_id,full_name,gender,age,city,state,pincode,phone,segment,acquisition_channel,join_date,app_user,email_opt_in,lifetime_orders,nps_score,tenure_years,age_band,nps_category
CUST008231,Amit Pillai,Male,53,Mumbai,Maharashtra,636384,9054217657,Loyal,Instagram,2024-06-29,App User,Opted In,8,6,0.8,46-60,Detractor (0-6)
CUST008232,Kartik Ghosh,Male,29,Mumbai,Maharashtra,628114,9946560181,Loyal,Instagram,2022-09-17,Non-App User,Opted In,13,10,2.5,26-35,Promoter (9-10)
CUST008233,Tarun Mehta,Male,29,Bengaluru,Karnataka,671403,9570563280,New,Word of Mouth,2023-06-23,Non-App User,Opted Out,5,6,1.8,26-35,Detractor (0-6)
CUST008234,Isha Srivastava,Female,26,Pune,Maharashtra,642159,9821635337,Loyal,Instagram,2021-05-23,Non-App User,Opted In,16,6,3.9,26-35,Detractor (0-6)
CUST008235,Sunita Patil,Female,21,Pune,Maharashtra,772005,9596420150,Returning,Word of Mouth,2022-07-10,App User,Opted In,5,9,2.7,18-25,Promoter (9-10)
CUST008236,Priya Shukla,Female,36,Delhi,Delhi,404751,9363259607,Returning,Amazon,2022-04-19,Non-App User,Opted In,1,6,3.0,36-45,Detractor (0-6)
CUST008237,Gaurav Verma,Male,31,Bengaluru,Karnataka,725192,9511623673,Returning,Organic Search,2022-04-09,Non-App User,Opted In,4,6,3.0,26-35,Detractor (0-6)
CUST008238,Vidya Bhatt,Female,35,Hyderabad,Telangana,769406,9699925858,Loyal,Instagram,2024-04-21,App User,Opted In,9,8,0.9,26-35,Passive (7-8)
CUST008239,Suresh Singh,Male,36,Chennai,Tamil Nadu,799539,9188756809,Loyal,Organic Search,2022-07-06,App User,Opted Out,13,8,2.7,36-45,Passive (7-8)
CUST008240,Mansi Reddy,Female,25,Pune,Maharashtra,583852,9417251435,New,Amazon,2020-07-28,App User,Opted Out,2,5,4.7,18-25,Detractor (0-6)
CUST008241,Lavanya Sharma,Female,26,Gurgaon,Haryana,607793,9933467694,Returning,Amazon,2020-11-18,Non-App User,Opted In,1,8,4.4,26-35,Passive (7-8)
CUST008242,Anjali Mehta,Female,35,Indore,Madhya Pradesh,634382,9444119705,Loyal,Amazon,2021-06-04,App User,Opted In,3,9,3.8,26-35,Promoter (9-10)
CUST008243,Payal Rao,Female,34,Pune,Maharashtra,580674,9627531492,Returning,Influencer,2022-09-24,App User,Opted Out,4,7,2.5,26-35,Passive (7-8)
CUST008244,Isha Malhotra,Female,44,Bengaluru,Karnataka,470140,9016403589,Loyal,Amazon,2023-03-14,App User,Opted Out,14,6,2.0,36-45,Detractor (0-6)
CUST008245,Megha Das,Female,38,Bengaluru,Karnataka,506075,9144954215,Returning,Google Ads,2020-10-30,Non-App User,Opted In,4,9,4.4,36-45,Promoter (9-10)
CUST008246,Aakash Malhotra,Male,24,Hyderabad,Telangana,843432,9252047496,New,Organic Search,2024-07-22,Non-App User,Opted Out,2,7,0.7,18-25,Passive (7-8)
CUST008247,Simran Malhotra,Female,24,Delhi,Delhi,551245,9454268799,Returning,Google Ads,2023-10-24,App User,Opted Out,2,9,1.4,18-25,Promoter (9-10)
CUST008248,Vikas Mehta,Male,40,Mumbai,Maharashtra,671153,9753870247,Loyal,Google Ads,2025-01-18,Non-App User,Opted In,1,10,0.2,36-45,Promoter (9-10)
CUST008249,Neha Agarwal,Female,28,Bengaluru,Karnataka,813275,9087264189,Loyal,Google Ads,2020-08-22,App User,Opted In,13,6,4.6,26-35,Detractor (0-6)
CUST008250,Ananya Gupta,Female,39,Pune,Maharashtra,595637,9241876010,Loyal,Amazon,2020-10-12,App User,Opted Out,17,8,4.5,36-45,Passive (7-8)
CUST008251,Isha Naik,Female,25,Bengaluru,Karnataka,613615,9648235322,Returning,Email,2021-03-07,App User,Opted In,5,9,4.1,18-25,Promoter (9-10)
CUST008252,Vineet Shukla,Male,34,Mumbai,Maharashtra,754828,9501313250,Loyal,Amazon,2023-12-13,Non-App User,Opted Out,18,10,1.3,26-35,Promoter (9-10)
CUST008253,Siddharth Pillai,Male,42,Hyderabad,Telangana,468482,9456795600,New,Amazon,2021-05-05,App User,Opted Out,4,7,3.9,36-45,Passive (7-8)
CUST008254,Mansi Ghosh,Female,41,Ahmedabad,Gujarat,457907,9234196477,New,Word of Mouth,2023-05-29,App User,Opted In,4,6,1.8,36-45,Detractor (0-6)
CUST008255,Monika Bhat,Female,29,Jaipur,Rajasthan,728650,9563505981,Returning,Influencer,2024-01-10,Non-App User,Opted In,4,7,1.2,26-35,Passive (7-8)
CUST008256,Geeta Rajan,Female,53,Mumbai,Maharashtra,704642,9954191150,New,Organic Search,2022-08-30,App User,Opted In,3,7,2.6,46-60,Passive (7-8)
CUST008257,Lokesh Yadav,Male,38,Chennai,Tamil Nadu,609466,9293782216,Returning,Email,2023-04-21,Non-App User,Opted Out,2,10,1.9,36-45,Promoter (9-10)
CUST008258,Chhaya Patil,Female,43,Delhi,Delhi,538535,9029893635,Returning,Word of Mouth,2023-02-22,Non-App User,Opted Out,1,8,2.1,36-45,Passive (7-8)
CUST008259,Nidhi Menon,Female,28,Bengaluru,Karnataka,545721,9356841323,Returning,Instagram,2023-07-17,App User,Opted In,1,9,1.7,26-35,Promoter (9-10)
CUST008260,Sonal Menon,Female,33,Bengaluru,Karnataka,605989,9821834932,Returning,Word of Mouth,2021-03-18,App User,Opted In,5,6,4.0,26-35,Detractor (0-6)
CUST008261,Sakshi Singh,Female,39,Gurgaon,Haryana,626468,9517492347,New,Google Ads,2024-09-03,Non-App User,Opted In,3,6,0.6,36-45,Detractor (0-6)
CUST008262,Piyush Mehta,Male,43,Kolkata,West Bengal,468820,9379320035,New,Google Ads,2023-04-28,Non-App User,Opted In,1,5,1.9,36-45,Detractor (0-6)
CUST008263,Khushi Dubey,Female,39,Bengaluru,Karnataka,471964,9857634711,Loyal,Organic Search,2020-09-16,App User,Opted In,18,9,4.5,36-45,Promoter (9-10)
CUST008264,Pooja Rao,Female,43,Mumbai,Maharashtra,632499,9351705164,New,Word of Mouth,2022-02-22,App User,Opted In,4,5,3.1,36-45,Detractor (0-6)
CUST008265,Yash Verma,Male,39,Bengaluru,Karnataka,489164,9133010447,Loyal,Word of Mouth,2024-04-29,App User,Opted In,6,9,0.9,36-45,Promoter (9-10)
CUST008266,Amit Menon,Male,36,Bengaluru,Karnataka,834929,9805886118,Loyal,Influencer,2023-06-08,App User,Opted Out,14,7,1.8,36-45,Passive (7-8)
CUST008267,Anjali Kumar,Female,40,Mumbai,Maharashtra,541015,9196315344,New,Organic Search,2021-06-28,App User,Opted In,2,10,3.8,36-45,Promoter (9-10)
CUST008268,Nilesh Chatterjee,Male,32,Bengaluru,Karnataka,730807,9571004677,Loyal,Word of Mouth,2021-07-20,Non-App User,Opted In,18,7,3.7,26-35,Passive (7-8)
CUST008269,Neha Mehta,Female,54,Bengaluru,Karnataka,443617,9131239556,New,Instagram,2023-06-14,Non-App User,Opted In,4,6,1.8,46-60,Detractor (0-6)
CUST008270,Geeta Choudhary,Female,37,Pune,Maharashtra,837556,9658446110,Returning,Word of Mouth,2020-12-10,Non-App User,Opted In,1,9,4.3,36-45,Promoter (9-10)
CUST008271,Geeta Sharma,Female,21,Hyderabad,Telangana,834191,9448273182,Returning,Organic Search,2022-01-13,Non-App User,Opted In,5,6,3.2,18-25,Detractor (0-6)
CUST008272,Neha Yadav,Female,34,Delhi,Delhi,762930,9633321647,New,Organic Search,2022-10-14,App User,Opted In,4,10,2.5,26-35,Promoter (9-10)
CUST008273,Ankit Yadav,Male,43,Jaipur,Rajasthan,410533,9180045770,Loyal,Amazon,2021-11-11,Non-App User,Opted In,13,9,3.4,36-45,Promoter (9-10)
CUST008274,Vidya Das,Female,33,Mumbai,Maharashtra,720089,9762446263,Loyal,Organic Search,2023-11-24,Non-App User,Opted In,11,10,1.4,26-35,Promoter (9-10)
CUST008275,Deepika Bhatt,Female,40,Bengaluru,Karnataka,592100,9226861897,Returning,Amazon,2024-08-05,Non-App User,Opted In,3,10,0.7,36-45,Promoter (9-10)
CUST008276,Siddharth Singh,Male,32,Kolkata,West Bengal,410083,9709447060,Returning,Instagram,2020-07-11,App User,Opted In,5,10,4.7,26-35,Promoter (9-10)
CUST008277,Nilesh Shetty,Male,31,Bengaluru,Karnataka,644075,9107646400,New,Organic Search,2020-09-18,App User,Opted In,1,10,4.5,26-35,Promoter (9-10)
CUST008278,Sneha Rao,Female,24,Pune,Maharashtra,539509,9439762228,Returning,Word of Mouth,2022-06-25,Non-App User,Opted Out,2,10,2.8,18-25,Promoter (9-10)
CUST008279,Anjali Shukla,Female,41,Bengaluru,Karnataka,422803,9560769557,Returning,Amazon,2020-09-28,Non-App User,Opted In,4,8,4.5,36-45,Passive (7-8)
CUST008280,Ankit Yadav,Male,33,Mumbai,Maharashtra,679014,9583480789,Returning,Instagram,2022-08-12,App User,Opted In,2,8,2.6,26-35,Passive (7-8)
CUST008281,Heena Murthy,Female,21,Delhi,Delhi,717462,9046257348,Loyal,Organic Search,2020-10-02,Non-App User,Opted In,4,7,4.5,18-25,Passive (7-8)
CUST008282,Payal Rajan,Female,37,Delhi,Delhi,794021,9098379084,Loyal,Word of Mouth,2023-01-13,Non-App User,Opted Out,1,7,2.2,36-45,Passive (7-8)
CUST008283,Rohit Pillai,Male,39,Bengaluru,Karnataka,713602,9291215678,Returning,Organic Search,2020-10-23,App User,Opted Out,4,10,4.4,36-45,Promoter (9-10)
CUST008284,Jyoti Chatterjee,Female,35,Pune,Maharashtra,502965,9008244826,New,Word of Mouth,2024-03-03,App User,Opted Out,4,8,1.1,26-35,Passive (7-8)
CUST008285,Hemant Bose,Male,42,Chennai,Tamil Nadu,777520,9241127927,Loyal,Influencer,2022-06-04,Non-App User,Opted In,1,10,2.8,36-45,Promoter (9-10)
CUST008286,Neha Desai,Female,46,Pune,Maharashtra,704907,9655934383,New,Organic Search,2022-01-01,Non-App User,Opted In,1,9,3.2,46-60,Promoter (9-10)
CUST008287,Ajay Mehta,Male,42,Delhi,Delhi,818661,9914128585,Returning,Email,2024-12-01,Non-App User,Opted Out,3,10,0.3,36-45,Promoter (9-10)
CUST008288,Shreya Pillai,Female,35,Bengaluru,Karnataka,686264,9054568244,New,Organic Search,2021-05-28,Non-App User,Opted In,5,8,3.8,26-35,Passive (7-8)
CUST008289,Jyoti Pandey,Female,35,Mumbai,Maharashtra,654467,9319407116,New,Word of Mouth,2020-06-02,App User,Opted In,2,9,4.8,26-35,Promoter (9-10)
CUST008290,Manish Agarwal,Male,42,Mumbai,Maharashtra,409526,9459957797,Loyal,Google Ads,2022-05-24,App User,Opted In,16,6,2.9,36-45,Detractor (0-6)
CUST008291,Vikas Mehta,Male,33,Pune,Maharashtra,638214,9427338361,New,Organic Search,2022-02-12,App User,Opted Out,4,10,3.1,26-35,Promoter (9-10)
CUST008292,Ankit Pandey,Male,30,Mumbai,Maharashtra,526580,9650414053,New,Word of Mouth,2024-01-19,Non-App User,Opted In,5,9,1.2,26-35,Promoter (9-10)
CUST008293,Khushi Verma,Female,34,Bengaluru,Karnataka,482893,9602776770,New,Word of Mouth,2021-06-02,App User,Opted Out,5,6,3.8,26-35,Detractor (0-6)
CUST008294,Geeta Bhat,Female,31,Pune,Maharashtra,743729,9274287102,Returning,Instagram,2022-11-09,Non-App User,Opted In,2,6,2.4,26-35,Detractor (0-6)
CUST008295,Meera Reddy,Female,40,Pune,Maharashtra,465662,9815835061,Loyal,Google Ads,2022-12-02,App User,Opted Out,2,8,2.3,36-45,Passive (7-8)
CUST008296,Meera Hegde,Female,40,Jaipur,Rajasthan,641056,9907445579,Loyal,Amazon,2021-05-21,App User,Opted Out,9,10,3.9,36-45,Promoter (9-10)
CUST008297,Komal Verma,Female,23,Ahmedabad,Gujarat,790696,9979450311,Loyal,Influencer,2021-01-17,App User,Opted In,7,8,4.2,18-25,Passive (7-8)
CUST008298,Karan Desai,Male,50,Hyderabad,Telangana,648801,9432268035,Returning,Influencer,2020-11-10,Non-App User,Opted Out,4,6,4.4,46-60,Detractor (0-6)
CUST008299,Vineet Kumar,Male,28,Mumbai,Maharashtra,737791,9665701543,Returning,Instagram,2020-12-18,App User,Opted In,4,9,4.3,26-35,Promoter (9-10)
CUST008300,Sneha Bhat,Female,25,Bengaluru,Karnataka,465856,9902421746,Loyal,Amazon,2024-09-06,App User,Opted In,3,8,0.6,18-25,Passive (7-8)
CUST008301,Sanjay Chatterjee,Male,32,Pune,Maharashtra,575342,9249194064,Returning,Influencer,2022-03-12,App User,Opted In,3,6,3.1,26-35,Detractor (0-6)
CUST008302,Abhishek Yadav,Male,36,Bengaluru,Karnataka,705909,9941974106,New,Instagram,2025-01-03,Non-App User,Opted In,2,7,0.2,36-45,Passive (7-8)
CUST008303,Megha Reddy,Female,54,Mumbai,Maharashtra,850071,9446320749,New,Influencer,2023-12-31,Non-App User,Opted In,5,7,1.2,46-60,Passive (7-8)
CUST008304,Geeta Kulkarni,Female,30,Bengaluru,Karnataka,622578,9814747945,New,Word of Mouth,2021-08-31,App User,Opted Out,1,9,3.6,26-35,Promoter (9-10)
CUST008305,Pranav Joshi,Male,46,Mumbai,Maharashtra,706576,9611834698,New,Google Ads,2022-10-04,Non-App User,Opted Out,1,10,2.5,46-60,Promoter (9-10)
CUST008306,Sakshi Choudhary,Female,34,Delhi,Delhi,610965,9722593909,Returning,Word of Mouth,2023-02-16,App User,Opted In,5,7,2.1,26-35,Passive (7-8)
CUST008307,Gaurav Hegde,Male,38,Kolkata,West Bengal,668951,9476387855,Returning,Amazon,2022-09-27,App User,Opted Out,5,7,2.5,36-45,Passive (7-8)
CUST008308,Vineet Shetty,Male,43,Hyderabad,Telangana,541412,9241757090,Returning,Organic Search,2022-05-24,Non-App User,Opted In,2,7,2.9,36-45,Passive (7-8)
CUST008309,Dinesh Gupta,Male,21,Hyderabad,Telangana,605698,9451816792,New,Instagram,2020-12-17,App User,Opted In,5,7,4.3,18-25,Passive (7-8)
CUST008310,Lavanya Shetty,Female,60,Delhi,Delhi,661192,9468160082,New,Influencer,2021-08-09,App User,Opted Out,2,8,3.6,46-60,Passive (7-8)
CUST008311,Riya Pandey,Female,31,Pune,Maharashtra,531991,9858799582,New,Instagram,2023-11-14,App User,Opted Out,3,5,1.4,26-35,Detractor (0-6)
CUST008312,Siddharth Bose,Male,25,Mumbai,Maharashtra,545101,9605068033,New,Instagram,2022-01-06,Non-App User,Opted Out,2,10,3.2,18-25,Promoter (9-10)
CUST008313,Abhishek Jain,Male,46,Delhi,Delhi,544452,9267300424,Returning,Instagram,2021-02-06,App User,Opted In,3,10,4.1,46-60,Promoter (9-10)
CUST008314,Heena Shukla,Female,23,Bhopal,Madhya Pradesh,545657,9481220272,Returning,Amazon,2022-10-26,App User,Opted In,5,6,2.4,18-25,Detractor (0-6)
CUST008315,Sonal Yadav,Female,40,Mumbai,Maharashtra,609155,9918133155,New,Influencer,2020-06-29,App User,Opted In,3,10,4.8,36-45,Promoter (9-10)
CUST008316,Komal Mishra,Female,36,Delhi,Delhi,673529,9312945219,Returning,Word of Mouth,2024-04-03,Non-App User,Opted In,3,6,1.0,36-45,Detractor (0-6)
CUST008317,Rekha Naik,Female,31,Mumbai,Maharashtra,801819,9042414094,Returning,Instagram,2023-12-28,App User,Opted Out,3,10,1.3,26-35,Promoter (9-10)
CUST008318,Lokesh Mishra,Male,43,Delhi,Delhi,718121,9918828020,Returning,Amazon,2024-06-12,Non-App User,Opted In,5,7,0.8,36-45,Passive (7-8)
CUST008319,Aditya Mishra,Male,34,Pune,Maharashtra,461695,9335984221,New,Google Ads,2021-05-16,App User,Opted In,4,6,3.9,26-35,Detractor (0-6)
CUST008320,Nikhil Bhat,Male,31,Bengaluru,Karnataka,742584,9393249292,New,Amazon,2023-05-17,Non-App User,Opted In,3,8,1.9,26-35,Passive (7-8)
CUST008321,Pallavi Jain,Female,21,Mumbai,Maharashtra,814621,9646520721,Returning,Influencer,2024-10-08,App User,Opted Out,2,10,0.5,18-25,Promoter (9-10)
CUST008322,Vineet Choudhary,Male,25,Delhi,Delhi,584420,9342606210,New,Instagram,2020-10-25,Non-App User,Opted Out,3,7,4.4,18-25,Passive (7-8)
CUST008323,Sunita Patel,Female,30,Hyderabad,Telangana,693042,9226403205,Returning,Organic Search,2022-11-12,App User,Opted In,4,6,2.4,26-35,Detractor (0-6)
CUST008324,Rajan Desai,Male,48,Noida,Uttar Pradesh,492748,9676546668,Loyal,Amazon,2023-06-25,App User,Opted Out,9,10,1.8,46-60,Promoter (9-10)
CUST008325,Rajesh Yadav,Male,50,Delhi,Delhi,627162,9904345759,Loyal,Word of Mouth,2020-10-16,App User,Opted Out,5,8,4.5,46-60,Passive (7-8)
CUST008326,Ishita Yadav,Female,23,Bengaluru,Karnataka,458601,9257040521,Loyal,Organic Search,2024-02-27,App User,Opted In,17,9,1.1,18-25,Promoter (9-10)
CUST008327,Anjali Reddy,Female,26,Delhi,Delhi,548748,9858904470,Loyal,Instagram,2023-09-21,App User,Opted In,6,9,1.5,26-35,Promoter (9-10)
CUST008328,Lavanya Shah,Female,41,Chennai,Tamil Nadu,495118,9266860839,New,Organic Search,2021-09-23,App User,Opted Out,3,9,3.5,36-45,Promoter (9-10)
CUST008329,Manish Mishra,Male,45,Hyderabad,Telangana,579734,9167054736,Loyal,Amazon,2024-08-11,App User,Opted In,7,10,0.6,36-45,Promoter (9-10)
CUST008330,Yash Desai,Male,37,Hyderabad,Telangana,774737,9423684789,Loyal,Word of Mouth,2020-07-13,App User,Opted Out,5,6,4.7,36-45,Detractor (0-6)
CUST008331,Shreya Gupta,Female,21,Ahmedabad,Gujarat,640557,9635079248,Returning,Influencer,2021-04-11,App User,Opted In,2,8,4.0,18-25,Passive (7-8)
CUST008332,Nidhi Patel,Female,56,Delhi,Delhi,615211,9793017504,New,Amazon,2022-03-18,App User,Opted In,1,5,3.0,46-60,Detractor (0-6)
CUST008333,Tushar Tiwari,Male,27,Mumbai,Maharashtra,669742,9166331565,Returning,Instagram,2020-06-04,App User,Opted Out,3,7,4.8,26-35,Passive (7-8)
CUST008334,Sonal Gupta,Female,21,Bengaluru,Karnataka,696904,9896439989,Loyal,Google Ads,2024-07-29,App User,Opted In,8,6,0.7,18-25,Detractor (0-6)
CUST008335,Deepika Das,Female,42,Mumbai,Maharashtra,605053,9380674876,Loyal,Google Ads,2022-09-27,App User,Opted Out,3,6,2.5,36-45,Detractor (0-6)
CUST008336,Vidya Gupta,Female,24,Bengaluru,Karnataka,761527,9912614194,Returning,Organic Search,2021-08-27,App User,Opted Out,1,9,3.6,18-25,Promoter (9-10)
CUST008337,Abhishek Mehta,Male,44,Hyderabad,Telangana,505195,9151411007,Loyal,Organic Search,2021-06-30,Non-App User,Opted In,2,10,3.8,36-45,Promoter (9-10)
CUST008338,Ankit Patel,Male,24,Ahmedabad,Gujarat,457202,9839689055,New,Instagram,2025-01-06,Non-App User,Opted In,3,8,0.2,18-25,Passive (7-8)
CUST008339,Sunita Shetty,Female,21,Pune,Maharashtra,806872,9776316351,New,Word of Mouth,2021-04-25,Non-App User,Opted In,5,10,3.9,18-25,Promoter (9-10)
CUST008340,Sonal Shah,Female,27,Bengaluru,Karnataka,422723,9515590897,Returning,Instagram,2021-03-15,Non-App User,Opted In,2,9,4.0,26-35,Promoter (9-10)
CUST008341,Deepika Rajan,Female,41,Nashik,Maharashtra,628722,9089216233,New,Organic Search,2021-02-23,App User,Opted Out,5,7,4.1,36-45,Passive (7-8)
CUST008342,Nilesh Agarwal,Male,41,Mumbai,Maharashtra,654622,9700937540,Loyal,Instagram,2023-08-24,Non-App User,Opted In,13,10,1.6,36-45,Promoter (9-10)
CUST008343,Riya Tiwari,Female,23,Kolkata,West Bengal,740110,9894973437,New,Organic Search,2021-10-28,App User,Opted In,4,5,3.4,18-25,Detractor (0-6)
CUST008344,Ravi Shah,Male,31,Delhi,Delhi,814384,9434929988,Returning,Google Ads,2022-03-25,App User,Opted In,1,6,3.0,26-35,Detractor (0-6)
CUST008345,Priya Rao,Female,53,Bengaluru,Karnataka,685032,9662307342,New,Instagram,2024-01-16,App User,Opted Out,5,10,1.2,46-60,Promoter (9-10)
CUST008346,Prateek Dubey,Male,32,Bengaluru,Karnataka,563238,9392340578,Returning,Instagram,2023-07-03,Non-App User,Opted In,1,10,1.7,26-35,Promoter (9-10)
CUST008347,Simran Rao,Female,49,Indore,Madhya Pradesh,529905,9319707599,Loyal,Amazon,2023-04-02,App User,Opted In,1,8,2.0,46-60,Passive (7-8)
CUST008348,Rajan Patil,Male,38,Kolkata,West Bengal,414655,9942458261,Loyal,Organic Search,2023-02-01,Non-App User,Opted In,1,9,2.2,36-45,Promoter (9-10)
CUST008349,Shweta Bhatt,Female,28,Pune,Maharashtra,740963,9588323659,New,Google Ads,2021-12-30,App User,Opted In,3,8,3.3,26-35,Passive (7-8)
CUST008350,Rekha Bhat,Female,37,Bengaluru,Karnataka,458781,9661940392,Loyal,Organic Search,2022-06-13,App User,Opted In,12,6,2.8,36-45,Detractor (0-6)
CUST008351,Nisha Bhatt,Female,36,Kolkata,West Bengal,416356,9714096946,New,Instagram,2021-06-19,App User,Opted In,3,10,3.8,36-45,Promoter (9-10)
CUST008352,Simran Chatterjee,Female,33,Delhi,Delhi,790906,9957670709,Returning,Google Ads,2020-10-10,Non-App User,Opted In,1,9,4.5,26-35,Promoter (9-10)
CUST008353,Suresh Pillai,Male,27,Mumbai,Maharashtra,818313,9090175295,Loyal,Google Ads,2023-06-05,App User,Opted In,8,7,1.8,26-35,Passive (7-8)
CUST008354,Nidhi Jain,Female,28,Mumbai,Maharashtra,704823,9059706798,Loyal,Instagram,2021-06-21,App User,Opted In,4,7,3.8,26-35,Passive (7-8)
CUST008355,Shubham Choudhary,Male,28,Hyderabad,Telangana,496926,9559572098,Returning,Instagram,2023-08-30,App User,Opted Out,1,6,1.6,26-35,Detractor (0-6)
CUST008356,Sakshi Murthy,Female,51,Delhi,Delhi,673798,9869145487,Returning,Instagram,2023-06-17,App User,Opted In,3,10,1.8,46-60,Promoter (9-10)
CUST008357,Tanvi Dubey,Female,29,Pune,Maharashtra,629504,9142954295,Returning,Google Ads,2022-08-01,App User,Opted In,1,10,2.7,26-35,Promoter (9-10)
CUST008358,Nidhi Chatterjee,Female,26,Gurgaon,Haryana,647251,9278202592,Returning,Word of Mouth,2024-03-10,App User,Opted In,4,9,1.1,26-35,Promoter (9-10)
CUST008359,Vineet Patel,Male,23,Bengaluru,Karnataka,647232,9601467386,New,Influencer,2024-06-18,App User,Opted In,5,10,0.8,18-25,Promoter (9-10)
CUST008360,Bhavna Kumar,Female,49,Bengaluru,Karnataka,694909,9204953175,New,Word of Mouth,2022-03-13,App User,Opted In,5,8,3.1,46-60,Passive (7-8)
CUST008361,Sneha Agarwal,Female,43,Bengaluru,Karnataka,400932,9450480075,Returning,Google Ads,2022-09-26,Non-App User,Opted In,3,7,2.5,36-45,Passive (7-8)
CUST008362,Sneha Iyer,Female,33,Mumbai,Maharashtra,441725,9729594523,Returning,Word of Mouth,2020-11-16,App User,Opted Out,3,10,4.4,26-35,Promoter (9-10)
CUST008363,Komal Pandey,Female,35,Hyderabad,Telangana,413262,9738042695,New,Instagram,2023-11-18,Non-App User,Opted In,2,5,1.4,26-35,Detractor (0-6)
CUST008364,Arjun Tiwari,Male,35,Delhi,Delhi,494017,9393139518,Loyal,Instagram,2022-09-23,Non-App User,Opted In,6,10,2.5,26-35,Promoter (9-10)
CUST008365,Shweta Pandey,Female,21,Hyderabad,Telangana,420411,9952615645,Loyal,Google Ads,2022-08-05,App User,Opted Out,16,7,2.7,18-25,Passive (7-8)
CUST008366,Ananya Mishra,Female,45,Bengaluru,Karnataka,691439,9860330486,Returning,Email,2023-08-01,App User,Opted In,1,7,1.7,36-45,Passive (7-8)
CUST008367,Gaurav Singh,Male,44,Bengaluru,Karnataka,694644,9186597654,Loyal,Amazon,2022-05-25,Non-App User,Opted In,1,8,2.9,36-45,Passive (7-8)
CUST008368,Lavanya Pillai,Female,31,Chennai,Tamil Nadu,625793,9498440888,Loyal,Word of Mouth,2021-11-17,App User,Opted In,15,7,3.4,26-35,Passive (7-8)
CUST008369,Siddharth Patil,Male,23,Noida,Uttar Pradesh,769881,9959260875,New,Google Ads,2024-12-03,Non-App User,Opted Out,4,5,0.3,18-25,Detractor (0-6)
CUST008370,Deepak Patel,Male,22,Bhopal,Madhya Pradesh,530627,9621949836,Returning,Influencer,2021-06-23,App User,Opted In,3,7,3.8,18-25,Passive (7-8)
CUST008371,Vikas Bhat,Male,44,Bengaluru,Karnataka,553755,9114270797,New,Word of Mouth,2024-11-23,App User,Opted In,3,10,0.4,36-45,Promoter (9-10)
CUST008372,Bhavna Ghosh,Female,28,Bengaluru,Karnataka,678270,9104916993,Returning,Email,2022-12-03,App User,Opted In,3,8,2.3,26-35,Passive (7-8)
CUST008373,Rekha Shukla,Female,31,Bengaluru,Karnataka,502504,9072686214,Returning,Google Ads,2023-07-26,App User,Opted In,3,6,1.7,26-35,Detractor (0-6)
CUST008374,Ananya Nair,Female,29,Hyderabad,Telangana,532327,9138580353,New,Amazon,2023-01-24,Non-App User,Opted In,3,5,2.2,26-35,Detractor (0-6)
CUST008375,Lavanya Rajan,Female,36,Pune,Maharashtra,605514,9132722025,New,Instagram,2022-03-19,Non-App User,Opted In,5,6,3.0,36-45,Detractor (0-6)
CUST008376,Ritika Naik,Female,48,Bengaluru,Karnataka,495689,9888018119,Returning,Email,2023-02-12,App User,Opted In,4,8,2.1,46-60,Passive (7-8)
CUST008377,Deepak Iyer,Male,38,Mumbai,Maharashtra,619787,9609864624,New,Organic Search,2020-12-17,App User,Opted In,5,7,4.3,36-45,Passive (7-8)
CUST008378,Chhaya Pandey,Female,26,Mumbai,Maharashtra,715137,9251024455,New,Amazon,2022-10-20,App User,Opted In,5,5,2.4,26-35,Detractor (0-6)
CUST008379,Sonal Kumar,Female,46,Bengaluru,Karnataka,420869,9841797804,New,Instagram,2021-09-28,App User,Opted Out,3,8,3.5,46-60,Passive (7-8)
CUST008380,Varun Das,Male,40,Mumbai,Maharashtra,614230,9150551609,Returning,Influencer,2020-08-18,App User,Opted In,1,6,4.6,36-45,Detractor (0-6)
CUST008381,Prateek Gupta,Male,43,Delhi,Delhi,477232,9340382753,Returning,Word of Mouth,2024-05-28,App User,Opted In,2,7,0.8,36-45,Passive (7-8)
CUST008382,Monika Patil,Female,25,Bengaluru,Karnataka,630232,9193332856,New,Influencer,2022-03-18,Non-App User,Opted Out,1,6,3.0,18-25,Detractor (0-6)
CUST008383,Amit Bhatt,Male,25,Bengaluru,Karnataka,722510,9630186144,Returning,Word of Mouth,2024-08-11,App User,Opted In,2,10,0.6,18-25,Promoter (9-10)
CUST008384,Sonal Mehta,Female,33,Bengaluru,Karnataka,452922,9467024848,Loyal,Amazon,2020-12-22,App User,Opted In,2,9,4.3,26-35,Promoter (9-10)
CUST008385,Shreya Verma,Female,31,Bengaluru,Karnataka,461170,9969700934,Returning,Amazon,2024-10-03,App User,Opted In,1,6,0.5,26-35,Detractor (0-6)
CUST008386,Suresh Pillai,Male,28,Kolkata,West Bengal,726069,9750235845,Loyal,Word of Mouth,2021-01-29,Non-App User,Opted In,15,10,4.2,26-35,Promoter (9-10)
CUST008387,Pallavi Mehta,Female,26,Ahmedabad,Gujarat,403130,9556812368,Returning,Word of Mouth,2022-10-24,Non-App User,Opted In,4,6,2.4,26-35,Detractor (0-6)
CUST008388,Pallavi Hegde,Female,34,Bengaluru,Karnataka,727300,9656677204,Returning,Amazon,2024-02-22,App User,Opted In,3,7,1.1,26-35,Passive (7-8)
